id,table_id:id,name,description,element_char,element_float,element_percent,start_date,end_date
element_728,sunat_tabla_06,C89,reciprocal henry,reciprocal henry,,,,
element_729,sunat_tabla_06,C9,coil group,coil group,,,,
element_730,sunat_tabla_06,C90,reciprocal joule per cubic metre,reciprocal joule per cubic metre,,,,
element_731,sunat_tabla_06,C91,reciprocal kelvin or kelvin to the power minus one,reciprocal kelvin or kelvin to the power minus one,,,,
element_732,sunat_tabla_06,C92,reciprocal metre,reciprocal metre,,,,
element_733,sunat_tabla_06,C93,reciprocal square metre,reciprocal square metre,,,,
element_734,sunat_tabla_06,C94,reciprocal minute,reciprocal minute,,,,
element_735,sunat_tabla_06,C95,reciprocal mole,reciprocal mole,,,,
element_736,sunat_tabla_06,C96,reciprocal pascal or pascal to the power minus one,reciprocal pascal or pascal to the power minus one,,,,
element_737,sunat_tabla_06,C97,reciprocal second,reciprocal second,,,,
element_738,sunat_tabla_06,C98,reciprocal second per cubic metre,reciprocal second per cubic metre,,,,
element_739,sunat_tabla_06,C99,reciprocal second per metre squared,reciprocal second per metre squared,,,,
element_740,sunat_tabla_06,CA,can,can,,,,
element_741,sunat_tabla_06,CCT,carrying capacity in metric ton,carrying capacity in metric ton,,,,
element_742,sunat_tabla_06,CDL,candela,candela,,,,
element_743,sunat_tabla_06,CEL,degree Celsius,degree Celsius,,,,
element_744,sunat_tabla_06,CEN,hundred,hundred,,,,
element_745,sunat_tabla_06,CG,card,card,,,,
element_746,sunat_tabla_06,CGM,centigram,centigram,,,,
element_747,sunat_tabla_06,CH,container,container,,,,
element_748,sunat_tabla_06,CJ,cone,cone,,,,
element_749,sunat_tabla_06,CK,connector,connector,,,,
element_750,sunat_tabla_06,CKG,coulomb per kilogram,coulomb per kilogram,,,,
element_751,sunat_tabla_06,CL,coil,coil,,,,
element_752,sunat_tabla_06,CLF,hundred leave,hundred leave,,,,
element_753,sunat_tabla_06,CLT,centilitre,centilitre,,,,
element_754,sunat_tabla_06,CMK,square centimetre,square centimetre,,,,
element_755,sunat_tabla_06,CMQ,cubic centimetre,cubic centimetre,,,,
element_756,sunat_tabla_06,CMT,centimetre,centimetre,,,,
element_757,sunat_tabla_06,CNP,hundred pack,hundred pack,,,,
element_758,sunat_tabla_06,CNT,cental (UK),cental (UK),,,,
element_759,sunat_tabla_06,CO,carboy,carboy,,,,
element_760,sunat_tabla_06,COU,coulomb,coulomb,,,,
element_761,sunat_tabla_06,CQ,cartridge,cartridge,,,,
element_762,sunat_tabla_06,CR,crate,crate,,,,
element_763,sunat_tabla_06,CS,case,case,,,,
element_764,sunat_tabla_06,CT,carton,carton,,,,
element_765,sunat_tabla_06,CTM,metric carat,metric carat,,,,
element_766,sunat_tabla_06,CU,cup,cup,,,,
element_767,sunat_tabla_06,CUR,curie,curie,,,,
element_768,sunat_tabla_06,CV,cover,cover,,,,
element_769,sunat_tabla_06,CWA,hundred pounds (cwt)/hundred weight (US),hundred pounds (cwt)/hundred weight (US),,,,
element_770,sunat_tabla_06,CWI,hundred weight (UK),hundred weight (UK),,,,
element_771,sunat_tabla_06,CY,cylinder,cylinder,,,,
element_772,sunat_tabla_06,CZ,combo,combo,,,,
element_773,sunat_tabla_06,D1,reciprocal second per steradian,reciprocal second per steradian,,,,
element_774,sunat_tabla_06,D10,siemens per metre,siemens per metre,,,,
element_775,sunat_tabla_06,D12,siemens square metre per mole,siemens square metre per mole,,,,
element_776,sunat_tabla_06,D13,sievert,sievert,,,,
element_777,sunat_tabla_06,D14,thousand linear yard,thousand linear yard,,,,
element_778,sunat_tabla_06,D15,sone,sone,,,,
element_779,sunat_tabla_06,D16,square centimetre per erg,square centimetre per erg,,,,
element_780,sunat_tabla_06,D17,square centimetre per steradian erg,square centimetre per steradian erg,,,,
element_781,sunat_tabla_06,D18,metre kelvin,metre kelvin,,,,
element_782,sunat_tabla_06,D19,square metre kelvin per watt,square metre kelvin per watt,,,,
element_783,sunat_tabla_06,D2,reciprocal second per steradian metre squared,reciprocal second per steradian metre squared,,,,
element_784,sunat_tabla_06,D20,square metre per joule,square metre per joule,,,,
element_785,sunat_tabla_06,D21,square metre per kilogram,square metre per kilogram,,,,
element_786,sunat_tabla_06,D22,square metre per mole,square metre per mole,,,,
element_787,sunat_tabla_06,D23,pen gram (protein),pen gram (protein),,,,
element_788,sunat_tabla_06,D24,square metre per steradian,square metre per steradian,,,,
element_789,sunat_tabla_06,D25,square metre per steradian joule,square metre per steradian joule,,,,
element_790,sunat_tabla_06,D26,square metre per volt second,square metre per volt second,,,,
element_791,sunat_tabla_06,D27,steradian,steradian,,,,
element_792,sunat_tabla_06,D28,syphon,syphon,,,,
element_793,sunat_tabla_06,D29,terahertz,terahertz,,,,
element_794,sunat_tabla_06,D30,terajoule,terajoule,,,,
element_795,sunat_tabla_06,D31,terawatt,terawatt,,,,
element_796,sunat_tabla_06,D32,terawatt hour,terawatt hour,,,,
element_797,sunat_tabla_06,D33,tesla,tesla,,,,
element_798,sunat_tabla_06,D34,tex,tex,,,,
element_799,sunat_tabla_06,D35,thermochemical calorie,thermochemical calorie,,,,
element_800,sunat_tabla_06,D37,thermochemical calorie per gram kelvin,thermochemical calorie per gram kelvin,,,,
element_801,sunat_tabla_06,D38,thermochemical calorie per second centimetre kelvin,thermochemical calorie per second centimetre kelvin,,,,
element_802,sunat_tabla_06,D39,thermochemical calorie per second square centimetre kelvin,thermochemical calorie per second square centimetre kelvin,,,,
element_803,sunat_tabla_06,D40,thousand litre,thousand litre,,,,
element_804,sunat_tabla_06,D41,tonne per cubic metre,tonne per cubic metre,,,,
element_805,sunat_tabla_06,D42,tropical year,tropical year,,,,
element_806,sunat_tabla_06,D43,unified atomic mass unit,unified atomic mass unit,,,,
element_807,sunat_tabla_06,D44,var,var,,,,
element_808,sunat_tabla_06,D45,volt  squared per kelvin squared,volt  squared per kelvin squared,,,,
element_809,sunat_tabla_06,D46,volt - ampere,volt - ampere,,,,
element_810,sunat_tabla_06,D47,volt per centimetre,volt per centimetre,,,,
element_811,sunat_tabla_06,D48,volt per kelvin,volt per kelvin,,,,
element_812,sunat_tabla_06,D49,millivolt per kelvin,millivolt per kelvin,,,,
element_813,sunat_tabla_06,D5,kilogram per square centimeter,kilogram per square centimeter,,,,
element_814,sunat_tabla_06,D50,volt per metre,volt per metre,,,,
element_815,sunat_tabla_06,D51,volt per millimetre,volt per millimetre,,,,
element_816,sunat_tabla_06,D52,watt per kelvin,watt per kelvin,,,,
element_817,sunat_tabla_06,D53,watt per metre kelvin,watt per metre kelvin,,,,
element_818,sunat_tabla_06,D54,watt per square metre,watt per square metre,,,,
element_819,sunat_tabla_06,D55,watt per square metre kelvin,watt per square metre kelvin,,,,
element_820,sunat_tabla_06,D56,watt per square metre kelvin to the fourth power,watt per square metre kelvin to the fourth power,,,,
element_821,sunat_tabla_06,D57,watt per steradian,watt per steradian,,,,
element_822,sunat_tabla_06,D58,watt per steradian square metre,watt per steradian square metre,,,,
element_823,sunat_tabla_06,D59,weber per metre,weber per metre,,,,
element_824,sunat_tabla_06,D6,röntgen per second,röntgen per second,,,,
element_825,sunat_tabla_06,D60,weber per millimetre,weber per millimetre,,,,
element_826,sunat_tabla_06,D61,minute,minute,,,,
element_827,sunat_tabla_06,D62,second,second,,,,
element_828,sunat_tabla_06,D63,book,book,,,,
element_829,sunat_tabla_06,D64,block,block,,,,
element_830,sunat_tabla_06,D65,round,round,,,,
element_831,sunat_tabla_06,D66,cassette,cassette,,,,
element_832,sunat_tabla_06,D67,dollar per hour,dollar per hour,,,,
element_833,sunat_tabla_06,D69,inch to the fourth power,inch to the fourth power,,,,
element_834,sunat_tabla_06,D7,sandwich,sandwich,,,,
element_835,sunat_tabla_06,D70,International Table (IT) calorie,International Table (IT) calorie,,,,
element_836,sunat_tabla_06,D71,International Table (IT) calorie per second centimetre kelvin,International Table (IT) calorie per second centimetre kelvin,,,,
element_837,sunat_tabla_06,D72,International Table (IT) calorie per second square centimetre kelvin,International Table (IT) calorie per second square centimetre kelvin,,,,
element_838,sunat_tabla_06,D73,joule square metre,joule square metre,,,,
element_839,sunat_tabla_06,D74,kilogram per mole,kilogram per mole,,,,
element_840,sunat_tabla_06,D75,International Table (IT) calorie per gram,International Table (IT) calorie per gram,,,,
element_841,sunat_tabla_06,D76,International Table (IT) calorie per gram kelvin,International Table (IT) calorie per gram kelvin,,,,
element_842,sunat_tabla_06,D77,megacoulomb,megacoulomb,,,,
element_843,sunat_tabla_06,D79,beam,beam,,,,
element_844,sunat_tabla_06,D8,draize score,draize score,,,,
element_845,sunat_tabla_06,D80,microwatt,microwatt,,,,
element_846,sunat_tabla_06,D81,microtesla,microtesla,,,,
element_847,sunat_tabla_06,D82,microvolt,microvolt,,,,
element_848,sunat_tabla_06,D83,millinewton metre,millinewton metre,,,,
element_849,sunat_tabla_06,D85,microwatt per square metre,microwatt per square metre,,,,
element_850,sunat_tabla_06,D86,millicoulomb,millicoulomb,,,,
element_851,sunat_tabla_06,D87,millimole per kilogram,millimole per kilogram,,,,
element_852,sunat_tabla_06,D88,millicoulomb per cubic metre,millicoulomb per cubic metre,,,,
element_853,sunat_tabla_06,D89,millicoulomb per square metre,millicoulomb per square metre,,,,
element_854,sunat_tabla_06,D9,dyne per square centimeter,dyne per square centimeter,,,,
element_855,sunat_tabla_06,D90,cubic metre (net),cubic metre (net),,,,
element_856,sunat_tabla_06,D91,rem,rem,,,,
element_857,sunat_tabla_06,D92,band,band,,,,
element_858,sunat_tabla_06,D93,second per cubic metre,second per cubic metre,,,,
element_859,sunat_tabla_06,D94,second per radian cubic metre,second per radian cubic metre,,,,
element_860,sunat_tabla_06,D95,joule per gram,joule per gram,,,,
element_861,sunat_tabla_06,D96,pound gross,pound gross,,,,
element_862,sunat_tabla_06,D97,pallet/unit load,pallet/unit load,,,,
element_863,sunat_tabla_06,D98,mass pound,mass pound,,,,
element_864,sunat_tabla_06,D99,sleeve,sleeve,,,,
element_865,sunat_tabla_06,DAA,decare,decare,,,,
element_866,sunat_tabla_06,DAD,ten day,ten day,,,,
element_867,sunat_tabla_06,DAY,day,day,,,,
element_868,sunat_tabla_06,DB,dry pound,dry pound,,,,
element_869,sunat_tabla_06,DC,disk (disc),disk (disc),,,,
element_870,sunat_tabla_06,DD,degree,degree,,,,
element_871,sunat_tabla_06,DE,deal,deal,,,,
element_872,sunat_tabla_06,DEC,decade,decade,,,,
element_873,sunat_tabla_06,DG,decigram,decigram,,,,
element_874,sunat_tabla_06,DI,dispenser,dispenser,,,,
element_875,sunat_tabla_06,DJ,decagram,decagram,,,,
element_876,sunat_tabla_06,DLT,decilitre,decilitre,,,,
element_877,sunat_tabla_06,DMK,square decimetre,square decimetre,,,,
element_878,sunat_tabla_06,DMQ,cubic decimetre,cubic decimetre,,,,
element_879,sunat_tabla_06,DMT,decimetre,decimetre,,,,
element_880,sunat_tabla_06,DN,decinewton metre,decinewton metre,,,,
element_881,sunat_tabla_06,DPC,dozen piece,dozen piece,,,,
element_882,sunat_tabla_06,DPR,dozen pair,dozen pair,,,,
element_883,sunat_tabla_06,DPT,displacement tonnage,displacement tonnage,,,,
element_884,sunat_tabla_06,DQ,data record,data record,,,,
element_885,sunat_tabla_06,DR,drum,drum,,,,
element_886,sunat_tabla_06,DRA,dram (US),dram (US),,,,
element_887,sunat_tabla_06,DRI,dram (UK),dram (UK),,,,
element_888,sunat_tabla_06,DRL,dozen roll,dozen roll,,,,
element_889,sunat_tabla_06,DRM,drachm (UK),drachm (UK),,,,
element_890,sunat_tabla_06,DS,display,display,,,,
element_891,sunat_tabla_06,DT,dry ton,dry ton,,,,
element_892,sunat_tabla_06,DTN,decitonne,decitonne,,,,
element_893,sunat_tabla_06,DU,dyne,dyne,,,,
element_894,sunat_tabla_06,DWT,pennyweight,pennyweight,,,,
element_895,sunat_tabla_06,DX,dyne per centimetre,dyne per centimetre,,,,
element_896,sunat_tabla_06,DY,directory book,directory book,,,,
element_897,sunat_tabla_06,DZN,dozen,dozen,,,,
element_898,sunat_tabla_06,DZP,dozen pack,dozen pack,,,,
element_899,sunat_tabla_06,E2,belt,belt,,,,
element_900,sunat_tabla_06,E3,trailer,trailer,,,,
element_901,sunat_tabla_06,E4,gross kilogram,gross kilogram,,,,
element_902,sunat_tabla_06,E5,metric long ton,metric long ton,,,,
element_903,sunat_tabla_06,EA,each,each,,,,
element_904,sunat_tabla_06,EB,electronic mail box,electronic mail box,,,,
element_905,sunat_tabla_06,EC,each per month,each per month,,,,
element_906,sunat_tabla_06,EP,eleven pack,eleven pack,,,,
element_907,sunat_tabla_06,EQ,equivalent gallon,equivalent gallon,,,,
element_908,sunat_tabla_06,EV,envelope,envelope,,,,
element_909,sunat_tabla_06,F1,thousand cubic feet per day,thousand cubic feet per day,,,,
element_910,sunat_tabla_06,F9,fibre per cubic centimetre of air,fibre per cubic centimetre of air,,,,
element_911,sunat_tabla_06,FAH,degree Fahrenheit,degree Fahrenheit,,,,
element_912,sunat_tabla_06,FAR,farad,farad,,,,
element_913,sunat_tabla_06,FB,field,field,,,,
element_914,sunat_tabla_06,FC,thousand cubic feet,thousand cubic feet,,,,
element_915,sunat_tabla_06,FD,million particle per cubic foot,million particle per cubic foot,,,,
element_916,sunat_tabla_06,FE,track foot,track foot,,,,
element_917,sunat_tabla_06,FF,hundred cubic metre,hundred cubic metre,,,,
element_918,sunat_tabla_06,FG,transdermal patch,transdermal patch,,,,
element_919,sunat_tabla_06,FH,micromole,micromole,,,,
element_920,sunat_tabla_06,FL,flake ton,flake ton,,,,
element_921,sunat_tabla_06,FM,million cubic feet,million cubic feet,,,,
element_922,sunat_tabla_06,FOT,foot,foot,,,,
element_923,sunat_tabla_06,FP,pound per square foot,pound per square foot,,,,
element_924,sunat_tabla_06,FR,foot per minute,foot per minute,,,,
element_925,sunat_tabla_06,FS,foot per second,foot per second,,,,
element_926,sunat_tabla_06,FTK,square foot,square foot,,,,
element_927,sunat_tabla_06,FTQ,cubic foot,cubic foot,,,,
element_928,sunat_tabla_06,G2,US gallon per minute,US gallon per minute,,,,
element_929,sunat_tabla_06,G3,Imperial gallon per minute,Imperial gallon per minute,,,,
element_930,sunat_tabla_06,G7,microfiche sheet,microfiche sheet,,,,
element_931,sunat_tabla_06,GB,gallon (US) per day,gallon (US) per day,,,,
element_932,sunat_tabla_06,GBQ,gigabecquerel,gigabecquerel,,,,
element_933,sunat_tabla_06,GC,gram per 100 gram,gram per 100 gram,,,,
element_934,sunat_tabla_06,GD,gross barrel,gross barrel,,,,
element_935,sunat_tabla_06,GE,pound per gallon (US),pound per gallon (US),,,,
element_936,sunat_tabla_06,GF,gram per metre (gram per 100 centimetres),gram per metre (gram per 100 centimetres),,,,
element_937,sunat_tabla_06,GFI,gram of fissile isotope,gram of fissile isotope,,,,
element_938,sunat_tabla_06,GGR,great gross,great gross,,,,
element_939,sunat_tabla_06,GH,half gallon (US),half gallon (US),,,,
element_940,sunat_tabla_06,GIA,gill (US),gill (US),,,,
element_941,sunat_tabla_06,GII,gill (UK),gill (UK),,,,
element_942,sunat_tabla_06,GJ,gram per millilitre,gram per millilitre,,,,
element_943,sunat_tabla_06,GK,gram per kilogram,gram per kilogram,,,,
element_944,sunat_tabla_06,GL,gram per litre,gram per litre,,,,
element_945,sunat_tabla_06,GLD,dry gallon (US),dry gallon (US),,,,
element_946,sunat_tabla_06,GLI,gallon (UK),gallon (UK),,,,
element_947,sunat_tabla_06,GLL,gallon (US),gallon (US),,,,
element_948,sunat_tabla_06,GM,gram per square metre,gram per square metre,,,,
element_949,sunat_tabla_06,GN,gross gallon,gross gallon,,,,
element_950,sunat_tabla_06,GO,milligrams per square metre,milligrams per square metre,,,,
element_951,sunat_tabla_06,GP,milligram per cubic metre,milligram per cubic metre,,,,
element_952,sunat_tabla_06,GQ,microgram per cubic meter,microgram per cubic meter,,,,
element_953,sunat_tabla_06,GRM,gram,gram,,,,
element_954,sunat_tabla_06,GRN,grain,grain,,,,
element_955,sunat_tabla_06,GRO,gross,gross,,,,
element_956,sunat_tabla_06,GRT,gross register ton,gross register ton,,,,
element_957,sunat_tabla_06,GT,gross ton,gross ton,,,,
element_958,sunat_tabla_06,GV,gigajoule,gigajoule,,,,
element_959,sunat_tabla_06,GW,gallon per thousand cubic feet,gallon per thousand cubic feet,,,,
element_960,sunat_tabla_06,GWH,gigawatt hour,gigawatt hour,,,,
element_961,sunat_tabla_06,GY,gross yard,gross yard,,,,
element_962,sunat_tabla_06,GZ,gage system,gage system,,,,
element_963,sunat_tabla_06,H1,half page - electronic,half page - electronic,,,,
element_964,sunat_tabla_06,H2,half litre,half litre,,,,
element_965,sunat_tabla_06,HA,hank,hank,,,,
element_966,sunat_tabla_06,HAR,hectare,hectare,,,,
element_967,sunat_tabla_06,HBA,hectobar,hectobar,,,,
element_968,sunat_tabla_06,HBX,hundred boxe,hundred boxe,,,,
element_969,sunat_tabla_06,HC,hundred count,hundred count,,,,
element_970,sunat_tabla_06,HD,half dozen,half dozen,,,,
element_971,sunat_tabla_06,HE,hundredth of a carat,hundredth of a carat,,,,
element_972,sunat_tabla_06,HF,hundred feet,hundred feet,,,,
element_973,sunat_tabla_06,HGM,hectogram,hectogram,,,,
element_974,sunat_tabla_06,HH,hundred cubic feet,hundred cubic feet,,,,
element_975,sunat_tabla_06,HI,hundred sheet,hundred sheet,,,,
element_976,sunat_tabla_06,HIU,hundred international unit,hundred international unit,,,,
element_977,sunat_tabla_06,HJ,metric horse power,metric horse power,,,,
element_978,sunat_tabla_06,HK,hundred kilogram,hundred kilogram,,,,
element_979,sunat_tabla_06,HL,hundred feet (linear),hundred feet (linear),,,,
element_980,sunat_tabla_06,HLT,hectolitre,hectolitre,,,,
element_981,sunat_tabla_06,HM,mile per hour,mile per hour,,,,
element_982,sunat_tabla_06,HMQ,million cubic metre,million cubic metre,,,,
element_983,sunat_tabla_06,HMT,hectometre,hectometre,,,,
element_984,sunat_tabla_06,HN,conventional millimetre of mercury,conventional millimetre of mercury,,,,
element_985,sunat_tabla_06,HO,hundred troy ounce,hundred troy ounce,,,,
element_986,sunat_tabla_06,HP,conventional millimetre of water,conventional millimetre of water,,,,
element_987,sunat_tabla_06,HPA,hectolitre of pure alcohol,hectolitre of pure alcohol,,,,
element_988,sunat_tabla_06,HS,hundred square feet,hundred square feet,,,,
element_989,sunat_tabla_06,HT,half hour,half hour,,,,
element_990,sunat_tabla_06,HTZ,hertz,hertz,,,,
element_991,sunat_tabla_06,HUR,hour,hour,,,,
element_992,sunat_tabla_06,HY,hundred yard,hundred yard,,,,
element_993,sunat_tabla_06,IA,inch pound (pound inch),inch pound (pound inch),,,,
element_994,sunat_tabla_06,IC,count per inch,count per inch,,,,
element_995,sunat_tabla_06,IE,person,person,,,,
element_996,sunat_tabla_06,IF,inches of water,inches of water,,,,
element_997,sunat_tabla_06,II,column inch,column inch,,,,
element_998,sunat_tabla_06,IL,inch per minute,inch per minute,,,,
element_999,sunat_tabla_06,IM,impression,impression,,,,
element_1000,sunat_tabla_06,INH,inch,inch,,,,
element_1001,sunat_tabla_06,INK,square inch,square inch,,,,
element_1002,sunat_tabla_06,INQ,inch cubed,inch cubed,,,,
element_1003,sunat_tabla_06,IP,insurance policy,insurance policy,,,,
element_1004,sunat_tabla_06,IT,count per centimetre,count per centimetre,,,,
element_1005,sunat_tabla_06,IU,inch per second (linear speed),inch per second (linear speed),,,,
element_1006,sunat_tabla_06,IV,inch per second squared (acceleration),inch per second squared (acceleration),,,,
element_1007,sunat_tabla_06,J2,joule per kilogram,joule per kilogram,,,,
element_1008,sunat_tabla_06,JB,jumbo,jumbo,,,,
element_1009,sunat_tabla_06,JE,joule per kelvin,joule per kelvin,,,,
element_1010,sunat_tabla_06,JG,jug,jug,,,,
element_1011,sunat_tabla_06,JK,megajoule per kilogram,megajoule per kilogram,,,,
element_1012,sunat_tabla_06,JM,megajoule per cubic metre,megajoule per cubic metre,,,,
element_1013,sunat_tabla_06,JO,joint,joint,,,,
element_1014,sunat_tabla_06,JOU,joule,joule,,,,
element_1015,sunat_tabla_06,JR,jar,jar,,,,
element_1016,sunat_tabla_06,K1,kilowatt demand,kilowatt demand,,,,
element_1017,sunat_tabla_06,K2,kilovolt ampere reactive demand,kilovolt ampere reactive demand,,,,
element_1018,sunat_tabla_06,K3,kilovolt ampere reactive hour,kilovolt ampere reactive hour,,,,
element_1019,sunat_tabla_06,K5,kilovolt ampere (reactive),kilovolt ampere (reactive),,,,
element_1020,sunat_tabla_06,K6,kilolitre,kilolitre,,,,
element_1021,sunat_tabla_06,KA,cake,cake,,,,
element_1022,sunat_tabla_06,KB,kilocharacter,kilocharacter,,,,
element_1023,sunat_tabla_06,KBA,kilobar,kilobar,,,,
element_1024,sunat_tabla_06,KD,kilogram decimal,kilogram decimal,,,,
element_1025,sunat_tabla_06,KEL,kelvin,kelvin,,,,
element_1026,sunat_tabla_06,KF,kilopacket,kilopacket,,,,
element_1027,sunat_tabla_06,KG,keg,keg,,,,
element_1028,sunat_tabla_06,KGM,kilogram,kilogram,,,,
element_1029,sunat_tabla_06,KGS,kilogram per second,kilogram per second,,,,
